"id","gender","overallei_allitems","perceptions","own","others","utilization","sincerity","fairness","greedavoidance","modesty","fearfulness","anxiety","dependence","sentimentality","socialselfesteem","socialboldness","sociability","liveliness","forgiveness","gentleness","flexibility","patience","organization","diligence","perfectionism","prudence","aestheticappreciation","inquisitiveness","creativity","unconventionality"
992,"female",3.45454545454545,3.9,3.77777777777778,4,4.5,3.5,2.625,4,4.5,2.5,3.875,3.125,4.25,3.75,1.75,1.625,4,3.25,3.875,2.25,3.625,2,2.625,4.25,2.75,4.375,3.875,4.5,4.75
1322,"female",3.27272727272727,3.6,4.11111111111111,3.75,3.83333333333333,3.375,3.75,2.75,3.25,2.75,4.125,3.75,4,4,3.5,3.625,3.625,1.375,3.75,2.625,3.625,3.75,4,3.5,4.25,4,4.25,4.25,3.625
384,"male",3.48484848484848,4.6,3.77777777777778,4.625,3,1.75,1.5,1.375,1.625,1.375,2.875,3.875,3.875,4,4.5,3.625,2.375,3.75,4,2.875,4.5,3.125,3,4.125,3.875,4.75,4.75,4.125,4.5
1221,"male",2.81818181818182,3.7,3.33333333333333,2.75,3.66666666666667,3.125,3.5,2.375,3.25,3,2.875,2.25,2.875,3.875,3,2.625,3.125,2,2,2.5,2.625,3.625,3.875,4.25,3.375,2.375,3.375,3.25,1.75
322,"male",3.39393939393939,3.3,4.22222222222222,3.375,4,3.625,4.875,3.25,3.125,3,4,3.25,3.375,4.5,3,3.125,3.25,3.25,3.25,3.125,3.25,3.625,4,4.5,4.625,3.875,4.5,3.875,3.875
1367,"male",3.15151515151515,4.3,4.33333333333333,3.875,3.83333333333333,4.5,5,4.625,4.75,2,1.5,2.625,3.125,4.875,4,4,4.625,4,3.25,3.875,4.25,4.375,3.875,2.75,4.25,3.875,4.875,3.875,3.5
780,"female",3.57575757575758,4.1,4.33333333333333,4.25,4,3,4.875,3,4,3.25,2.625,2.625,4.25,4.625,3.375,3.25,4,3.375,3,3.875,3.375,3.5,3.375,2.75,3.625,2.5,2.5,3.125,2.875
376,"male",3.24242424242424,3.7,3.44444444444444,3.625,3.66666666666667,3.625,4.5,3.25,3.5,2.125,3.625,3.25,3.5,3.75,3.75,3.75,3.5,2.75,2.625,3.375,2.625,3.625,4.125,3.375,3.125,4,4.375,3.625,3.625
7,"male",3.12121212121212,3.7,4,3.625,3.5,3,3.75,2.625,3.5,2.5,2.25,2.625,3.625,4,3.75,2.375,4,3.625,3.625,4,3.625,4,3.625,3.25,3.875,3.875,3.75,3.5,3
1353,"male",3.66666666666667,3.1,3.55555555555556,3.75,4.33333333333333,3,3.25,1.625,1.625,3,3.875,3.25,3.375,3.625,3.25,3.875,3.875,2.5,2.75,2.625,2.125,4,3.125,2.625,2.875,2.75,3,3.75,3.75
1091,"male",3.36363636363636,3.9,4.11111111111111,3.875,3,3.625,4.375,3.125,3,2.5,3,3.625,3.5,4.125,3.625,3.75,3.75,2.5,3.125,3.125,3.625,4.25,4.125,4,3.75,4,3.75,3.375,2.875
1005,"male",3.36363636363636,4,4.33333333333333,4,4,3.375,4.25,2.625,3.875,3,3.5,2.375,3.625,4.375,3.5,3.375,3.625,2.75,3.625,2.375,3.125,3.625,3.875,3.875,3.5,3.375,4.5,3.75,2.375
236,"female",3.24242424242424,3.9,4.22222222222222,4,3.66666666666667,3.75,4.125,2.875,3.75,2.875,3,2.875,3.875,3.625,3.875,3.5,4.25,3.25,2.625,3.625,3,3.75,4,3.625,4,4.125,4,3.875,3.625
401,"male",3.27272727272727,3.5,3.55555555555556,3.875,3.66666666666667,4,4.375,3.125,2.375,2.125,3.75,2.25,3.625,3.125,4.125,3.875,3.125,2.375,2.75,3.25,2.5,4,4.25,3.125,3.125,4.875,4.75,4.625,4.125
816,"female",3.06060606060606,3.8,3.77777777777778,3.75,3.83333333333333,4.125,5,3.125,3.625,2.625,3,3.125,3.875,4,3.5,3.5,3.875,3.25,3.625,3.75,3.5,3.625,3.75,3.75,3.625,4.125,3.375,2.75,3.375
56,"male",3.03030303030303,3.1,3.55555555555556,3.125,2.66666666666667,3.875,4.875,4.25,4.625,3.25,3.875,3.25,3.875,3.875,2.5,1.625,3,2.25,3,3.25,3.25,3.375,3.25,3.625,3.625,2.25,4.5,2.25,2.875
168,"female",2.93939393939394,3.8,3.66666666666667,3.25,3.33333333333333,3.375,3.875,3.5,3.5,3.25,2.875,3.125,3.5,3.875,4,3.625,3.75,2.875,2.375,3.125,3.125,2.25,4,3.125,3.25,3.25,2.5,2.625,3.5
1048,"male",3.36363636363636,4.1,3.88888888888889,4.125,4,3.625,3.625,4.125,4,1.625,3,3,3.5,4,3.375,4.375,3.75,4,3.5,3.75,3,2.125,3.25,3.625,2.75,3.875,4.5,4,4.125
505,"male",3.24242424242424,3.5,3.66666666666667,3.625,3.66666666666667,3.875,4.5,3.875,3.875,2.25,2.75,2.375,4,4.625,4,3.625,4,3.25,2.875,3.375,3.625,4.5,3.375,3.375,3,3.75,3,3.375,3.875
1116,"female",3.33333333333333,4.4,4.66666666666667,4.375,4.16666666666667,4.625,5,3.125,4,2.125,2.875,1.875,4.75,4,3.5,3.375,5,3.25,4.125,3.875,5,3.5,4.75,4.75,4.375,5,4.375,4.625,4.5
193,"female",3.15151515151515,3,3.55555555555556,3.375,3.16666666666667,3,3.125,3.5,3,3.625,3.125,2.625,3.375,3.5,3.125,3.25,3.625,3,3.375,3.25,3.375,4.25,3.625,3.125,3.25,2.5,2.625,2.875,3
955,"female",3.39393939393939,4,3.55555555555556,3.875,3.83333333333333,4.25,4.875,4.125,4.375,3,3.875,3.75,4.375,3.5,2.625,2.5,3,3.375,3.875,3.125,3.75,4.25,3.875,3.75,3.25,4.25,3,3.375,3.5
1312,"female",3.27272727272727,4,4,3.875,3.83333333333333,2.75,3.75,3.375,3.5,2.375,3.625,2.5,3.875,4,3.375,3.875,4,3,3.875,3.125,3.75,3.875,3.875,3.875,3.375,3.875,4.125,3.875,3.25
490,"female",3.27272727272727,4.1,3.66666666666667,3.875,4.16666666666667,4,3.625,3.75,3.875,3.125,3,2.875,3.5,4.625,3.375,4,3.875,2.125,3,4.125,4.125,3.125,3.25,3.625,4.25,3.5,4.125,3.75,3.375
140,"female",3.15151515151515,3.8,4,3.625,3.5,4.125,4.375,4.5,4.375,3,4,2.75,4.25,4.25,4.125,4.375,4.125,3.125,2.875,3.25,2.625,2.5,3.75,3.25,3.375,1.875,2.5,2.875,3.5
820,"male",3.18181818181818,4,3.66666666666667,4,3,4,2.25,3.375,2.375,1.75,2.25,2.75,3.5,4.125,4.375,3.875,3.875,2,2.25,3.125,2.75,4,3.75,3.5,3.5,3.375,4.125,4.125,3.375
1187,"female",3.3030303030303,4,4.11111111111111,3.875,4.16666666666667,3.25,4.625,3.375,3.375,2.75,2.5,2.5,3.75,4.125,4.125,3.75,4,2.75,2.625,2.875,3.75,3,4,3.75,3.75,3.25,3.875,3.75,3.625
1164,"male",3.3030303030303,4,4.33333333333333,3.75,4,3.375,4.5,3.25,4,2.375,2.125,3.25,3.625,4.75,3.875,3.5,4,3.25,3.625,3.875,4.125,3.875,4,3.875,4.375,4.5,4.375,4.25,4.125
220,"female",2.93939393939394,3.5,3.66666666666667,3.875,4,3.875,3.75,4.25,4.25,3.375,3.625,2.875,3.875,3.875,3.875,3,3.75,3.375,2.625,3.5,3.125,2.125,3.5,3.125,3.75,4.375,4.75,3.5,4.25
769,"female",3.15151515151515,4.1,3.11111111111111,3.625,3.66666666666667,3.375,3.375,2.75,3.75,3.625,4.125,3,3.625,3.25,1.5,1.875,2,1.125,2.125,2.5,2.25,4.125,4,4.375,3.75,3,3.875,2.25,3.5
315,"male",3.3030303030303,3.2,4.44444444444444,3.5,3.83333333333333,3.5,3.875,2.375,3,2.5,2.5,3,3.75,4.125,3,3.75,4.25,3.625,3.375,3.5,3.375,4.25,3.875,3.875,4.25,3.375,3.875,3.625,3.5
521,"male",3.15151515151515,3.7,3.66666666666667,3.5,3.66666666666667,3.25,3.625,3,3.25,3.25,2.625,2.125,3.875,3.375,3,2.375,3.75,2.125,2.875,3.5,2.75,3.625,4.125,4,3.625,2.75,3.5,3.375,2.875
268,"male",3.15151515151515,3.6,4,3.625,4.16666666666667,2.625,3.75,2.25,2.125,2,2.5,2.25,3,3.375,3.625,2.75,3.25,3.625,3,2.125,3.625,2.375,3.875,4.375,3.375,2.5,4.75,4.125,4.25
450,"female",3.45454545454545,4.7,4.77777777777778,4.125,3.83333333333333,4.25,5,3.625,4,2.875,2.875,2.375,4,4.625,3.875,3.625,4.5,4.125,3,3.25,4.125,5,4.875,4.625,4.375,4.5,4.375,4.375,3.625
42,"female",3.15151515151515,4.3,3.77777777777778,4,3.5,3.5,2.875,3.5,3.75,2.25,3.5,2.25,2.75,4.125,3.5,2.875,3.875,1.5,2.625,3.5,3.125,2.625,3.75,3.375,3,3.625,3.5,4,4.125
1358,"female",2.87878787878788,3.3,2.77777777777778,3.125,3.33333333333333,3.5,4,3.25,3.625,2.25,4.125,3.5,3.875,3.5,2.875,3.5,3.125,2.625,3,3.25,3,3.125,3.375,3.75,3,3.5,4,2.25,3.125
502,"male",3.60606060606061,3.5,3.77777777777778,3.5,4,3,3.625,2.625,2.875,2.375,3.875,3,3,4,3.5,3.75,3.625,3,3.625,2.75,3.5,3.75,4,3.75,3.125,3.375,4.125,3.625,3.625
697,"male",3.21212121212121,4.3,4.11111111111111,3.75,4,3.375,4.375,3.625,4.375,2.5,2.25,3,4,3.875,4,4,3.875,3.625,3.375,3.375,3.625,3.5,4,3.375,3.5,3.75,4.25,3.375,3.625
430,"female",3.60606060606061,5,4.77777777777778,4.5,5,4,5,2.75,2.625,3,2.75,2.25,4.875,5,5,4.25,5,3.5,4.375,3.5,3.25,5,4.75,4.75,4.125,2.75,4.625,4.625,3.25
1082,"male",3.21212121212121,3.8,4,4.125,3.83333333333333,3.25,4.375,3.25,3.75,2.125,2.625,3,3.625,4.125,3.625,3.75,4,3.75,3.25,3.875,4.125,3.375,4,2.75,3.375,4,4,4,3.375
966,"female",2.90909090909091,3.9,3.77777777777778,3.75,4.5,3.125,4.875,3.875,3.75,3,2.75,3.75,3.125,4.375,4.375,4,4.25,3.125,2.375,3,3.75,2.25,3.625,3.5,3.5,4.25,4.125,4,3.5
290,"male",3.24242424242424,3.2,4.22222222222222,3.75,3.83333333333333,4.25,4.5,3.25,3.25,1.5,2.375,3,3.375,4.625,4,3.125,4.625,2.25,3,3.25,3.5,3.625,4.875,3.375,4.25,4,3.875,4.25,4.125
20,"male",3.21212121212121,3.9,4.33333333333333,3.25,3.33333333333333,4.375,4.75,3.125,2.875,1.25,2.375,1.5,2.375,4.25,4.875,3,3.75,1.875,1.75,2.375,1.875,3.625,4.5,4.125,3.625,1.625,3.125,3.875,3.625
445,"male",3.27272727272727,4,4.11111111111111,3.75,3.83333333333333,3.625,4,2.375,3.5,1.875,3.125,3.625,3.75,4.25,4.25,3.625,3.125,2.875,3.625,3.875,3.625,3.875,3.375,2.875,3.875,3.5,4.125,3.25,3
1306,"female",3.33333333333333,3.9,4.22222222222222,3.75,3.83333333333333,4.625,4.5,3.625,4.375,2.5,2.375,2.25,3,4.625,4.125,3.5,4.25,3.625,4.125,3.875,4.75,4.375,4.625,3.5,4.25,4.375,4.5,3.875,4
596,"female",3.39393939393939,4.7,4.11111111111111,3.625,4.16666666666667,4.25,3.125,2.625,3.625,2.375,2.875,2.75,3.625,4.5,4.125,3.625,3.875,2.875,3.125,2.125,3.25,3.25,3.5,3.75,3.5,4,3.75,3,3.5
636,"male",2.93939393939394,3.5,3.77777777777778,3.125,3.5,3.375,3.75,3.5,3.625,2.375,2.625,2.75,3.375,4,3.625,3.625,3.75,2.875,3.25,3.375,3.625,4,3.625,3.625,4,3.625,4,3.875,3.5
428,"female",3.24242424242424,4.8,4.44444444444444,4.125,3.33333333333333,4.5,3.5,4.125,4.75,3.375,3,2.875,3.75,5,3.75,4.125,4.5,2.875,2.375,2.875,2.875,4.125,3.75,3.75,3.625,2.875,3.5,2.375,3.5
977,"male",3.57575757575758,3.6,4.22222222222222,3.875,3.5,3.125,4.25,3.125,2.375,3.5,3.625,3,3.625,4.625,3.875,3.875,3.5,3.625,3.75,3.75,4.125,4.875,3.625,3.875,4,3.375,3.625,3.375,2.875
14,"male",3.42424242424242,3.2,3.33333333333333,3.25,3.5,3.125,3.125,2.5,2.5,3,3.25,3.375,3,3.125,3.375,3.25,3.25,3.875,3.25,3.125,3.375,2.875,3,2.5,2.75,3.375,3,3.625,3.125
1249,"female",2.90909090909091,3.3,3.88888888888889,3.625,2.83333333333333,3.5,4.375,3.125,3.25,2.5,2.125,3.125,4,4.375,4.375,4.75,3.625,2.5,1.875,2.875,2.25,3,3.875,3.75,3.25,4.25,4.5,2.25,4
432,"male",3.12121212121212,3.9,4.11111111111111,3.875,3.66666666666667,3.625,4.125,3.125,3.625,2.375,2.5,2.5,3.5,4,3.75,3.875,4,3.375,3.25,3.625,3.25,3.875,3.875,3.625,3.5,3.25,3.875,3.875,3.625
928,"male",3.36363636363636,3.4,4.44444444444444,3.375,4,4.25,5,4.5,4.5,3.5,2.625,3.75,2.875,3.625,4,3.875,4.375,3.875,3.5,3.75,4,2.625,3.75,2.5,3.625,3.625,3.625,3.375,3.875
410,"male",3.24242424242424,4,4,3.5,3.5,4,3.5,3.5,4,2.25,3.5,2.125,2.5,4.25,3.75,3.625,3.5,2.25,3.375,3.125,2.5,3.875,3.5,2.75,4,2.25,4,2.625,2.625
50,"male",3.12121212121212,3.9,3.66666666666667,3.625,3.66666666666667,3.875,3.875,4,4,3.125,3.625,3,3.375,4,3.875,3.625,3.5,2.875,3,3.625,2.75,3.5,3.625,3.375,3.75,3.25,3.25,3.25,3.5
1271,"male",2.87878787878788,4,3.77777777777778,3.25,2.83333333333333,3.375,4.25,4,5,2.25,3.125,2.75,3.75,4.5,2.625,3.375,4,2.875,3,2.875,4.25,3.125,4.5,3.125,3.5,3.125,3.5,2.875,2.875
745,"female",3.24242424242424,4.4,3.77777777777778,4.375,4,4,4.625,4.75,4.375,3.125,2.375,4.25,4,4.5,4.375,4.75,3.625,3.625,3,3.5,4.5,3.75,3.75,3.125,4,4.125,2.375,3.75,3.875
240,"male",3.09090909090909,3.5,4.11111111111111,3.875,3.83333333333333,2.375,2.625,1.75,2.75,4.125,4.25,3.375,3.125,3.625,3.75,2.625,4,1.875,3.625,3.75,4.75,4,2.875,4.125,3.625,3,3.375,1.875,2.375
93,"male",3.21212121212121,4.3,4.55555555555556,3.75,3.66666666666667,3,3.125,3.375,2.625,2.5,2.875,2.5,3.75,4.625,3.75,2.875,4.125,2.125,3,4,4.125,3.875,3,3.625,3.875,3.125,5,4.625,4
718,"male",3.3030303030303,3.1,3.33333333333333,3.5,3.66666666666667,3.375,4.75,3.875,4,3.375,3,3.375,3.625,3.75,3,3.25,3.125,3.125,3.375,3,3.25,4,3.875,4.375,3.5,3,3.75,3,2.75
349,"male",2.84848484848485,3.7,4.22222222222222,3.375,4,3.375,3.5,4,4,3.375,2.875,2.875,3.125,3.625,3.5,4,3.375,2.375,3,3.125,2.75,3.375,3.5,3.25,3.625,3.25,2.375,3.375,3
1121,"male",3.27272727272727,3.8,3.44444444444444,3.5,3.16666666666667,4.25,4.75,3.875,3.875,2.125,2,2.375,2.5,3.625,4,2.75,4,3.5,3.625,2.75,3.875,3.5,4.75,3.75,4.125,2.5,4,3.75,3.5
117,"female",3.54545454545455,4.9,4.22222222222222,4.75,4.66666666666667,3.875,3.25,2.625,2.75,1.125,3.75,3.25,4.625,4.75,5,4.75,4,1.25,1.875,1.75,2.75,5,4.875,4.75,2.875,4.625,4.375,4.125,3.25
947,"male",3.03030303030303,4.3,4.33333333333333,4.75,3.66666666666667,3.125,4.25,3.375,3.625,2.875,2.375,1.875,3.875,4.75,4.5,4.25,4.875,3.5,4.875,3.375,4.25,4,4.75,4.125,4.75,3.875,4.5,4.5,3
1214,"male",3.21212121212121,4.1,4.11111111111111,3.75,3.66666666666667,2.375,2.5,2.25,2.625,2.25,2.625,2.25,3.875,4.25,4.625,3.625,4.625,3,3.375,2.75,3.875,4.375,4.125,3.5,3.5,3.375,3,2.75,3.625
92,"female",3.33333333333333,4.9,4.11111111111111,4.25,3.66666666666667,3.5,5,4.125,4.25,3,4.25,2.5,3.75,4.125,4.125,3.125,3.75,3.75,4,3.5,3.75,3.375,3,4.375,4.25,4.25,3.625,3.125,3.875
178,"female",3.33333333333333,4.3,3.77777777777778,4.125,3.66666666666667,2.75,3,2.875,4.125,2.875,3.625,3.875,4.5,3.375,3.375,4.375,3.5,3.25,2.75,3.75,3.875,3.75,2.625,3,2.75,3.75,4,2.625,3
1137,"male",3.06060606060606,3.8,3.77777777777778,3.875,3.66666666666667,4,4.75,3.75,4.25,2.75,2.875,3.375,3.625,4.25,4.375,4.375,4.25,3.875,3.5,3.625,4.5,2.875,3.625,3,4.25,3.25,3.75,3.875,2.875
1026,"male",3,3.8,4.11111111111111,3.25,3.33333333333333,3.625,3,2.875,2.625,2.375,2.25,2.625,3.125,4.125,4.25,4.25,4.375,2.625,2.125,2.625,2.875,3.375,4.125,4.625,3.375,3.375,4.625,3.75,4
559,"female",3.24242424242424,4.5,3.88888888888889,3.875,3.33333333333333,3.625,4.625,3.5,3.625,2.625,3.375,3.125,4.125,4.5,3.75,3.875,4.25,3.625,3.625,3.75,3.875,3,3.625,3.625,3.375,3.5,3.625,4.5,3.625
185,"female",3.27272727272727,3.7,4,4.125,4,4,4.25,4,4,2.875,3,2.75,3.875,4,3.875,3.75,4.125,3.75,4,3.875,3.875,4,4.125,3.75,3.875,3.875,4,3.625,3.125
302,"male",3.06060606060606,3.7,4.11111111111111,3.25,3.16666666666667,4.25,4.25,4,3.875,3,2,2.375,2.625,4.5,2.375,3,4.5,2.625,3.5,3.5,4,4.375,3.25,3.75,4.125,3,4.375,3.25,3.125
1229,"male",3.21212121212121,3.3,3.66666666666667,3.5,2.66666666666667,3.875,4.25,4.125,3.75,2.25,3.5,2.625,3.625,3.875,3.75,2.625,3.875,2.625,2.875,3,3.25,3.25,3.75,2.625,3.75,3,3.875,3.5,3.25
255,"female",2.93939393939394,3.1,3.33333333333333,3,3.33333333333333,4.125,4,4.75,4.75,3.375,3.5,2.625,3.5,4,2.5,2.375,3.25,3.625,3.625,3.625,3.5,2,3.25,2.375,4,4,3.875,3.875,3.375
872,"male",3.15151515151515,4.1,4.22222222222222,3.625,4,3.125,4.25,3.5,3.375,2.625,2.625,2.375,3.375,4.875,4.375,3.5,4,3.25,3.125,3.25,3.75,4.125,4.375,3.875,4,3.625,4.25,4,3
1168,"male",3.15151515151515,3.1,2.66666666666667,3.375,3.66666666666667,3.75,5,3.375,4.125,3.375,4.5,3,3.875,2.375,2.375,2.5,1.75,1.75,3.25,2.875,3.125,3.375,3.125,4,3,4.375,4.25,3.375,4.125
129,"female",3.21212121212121,3.4,4,3.375,3.16666666666667,4,3.875,3.5,4,2.875,3,2.375,2.875,4,3.625,3.5,4,2.625,3,3.25,3.125,3.5,4,3.875,4,3.5,2.75,3.875,3.375
945,"male",3.6969696969697,3.2,3.55555555555556,4,3.66666666666667,3.875,2.625,3.125,3,2,3.125,3,2.875,3.25,3.5,3.75,3.625,3.125,3.125,2.875,3.375,2.75,3.25,3.25,3.25,2.375,3.25,2.375,2.75
1055,"female",3.42424242424242,4,3.44444444444444,4,3.66666666666667,4.125,4.125,3.375,4,2.75,3.875,3.25,4.25,3.5,2.75,3.375,2.875,2.375,2.5,3,3.375,1.875,3.375,3.375,3.375,4.125,3.625,3.625,3.75
134,"male",3.18181818181818,3.4,3.55555555555556,3.125,3.66666666666667,2.5,2.875,2.625,2.75,3.375,3.25,3,3.25,3.25,3.5,2.75,3.125,2.5,3,3.125,3.375,3.5,3.5,3.25,3.25,3.375,4,3.75,3.75
84,"male",3,2.7,3.66666666666667,3.625,3.33333333333333,3.625,4.25,3.875,3.625,2.625,2.875,2.5,2.875,4,3.5,2.875,3.875,3.625,3.25,3.375,4.125,4.25,4.125,3.125,3.875,3.25,3.875,3.125,3.125
939,"male",3.42424242424242,4.6,4.22222222222222,3.75,4.16666666666667,3,4.375,2.375,3.25,3.125,3.125,2.625,3.625,4.75,4,3.75,3.625,4.125,3.625,3.875,4,3.5,3.5,3,4.125,4.75,3.5,3.5,3.875
247,"male",2.96969696969697,4.1,3.55555555555556,3.875,3.33333333333333,3.625,4,3.375,3.375,2.125,2.625,3.125,3.125,4.25,4.25,3.625,3.5,2.75,3,3.75,3.875,2.75,3.75,2.75,4,3.875,4.625,4.375,3.75
671,"female",3.27272727272727,3.7,3.88888888888889,4,3.66666666666667,3.5,3.125,3.25,3.125,3.625,4.25,4.125,3.875,3.875,2.625,3.875,3.625,2.5,3,2.625,2.375,3.625,3.25,3.375,3.125,3.125,3.75,3.125,3.25
232,"male",3.21212121212121,3.8,4,3.625,3.83333333333333,3.25,4,3.125,3.125,2.875,2.625,2.75,3.5,4,3.625,3.625,4,3.5,3.375,3.375,3.625,3.75,3.75,3.875,3.75,3.75,3.5,3.75,3.375
73,"male",2.90909090909091,3.5,3.44444444444444,3.75,3.66666666666667,3.625,4,4.125,3.625,3.25,2.75,3.375,3.25,4.125,3.625,3.375,3.625,3,3,3.375,3.375,3.25,3.375,3.125,4,4,4,3.5,3.5
320,"female",3.21212121212121,4.8,4.44444444444444,4,4,4.625,4.375,3.875,3.625,1.75,3.75,1.625,4,4,2.875,1.625,3.5,2.5,2.875,2,3.625,2.875,4.875,4.5,3.75,4.75,4.375,4,4.25
1183,"male",3.15151515151515,3.8,4.22222222222222,3.5,3.66666666666667,4,5,3.875,3.75,2.25,2.25,2.75,3.625,4.375,4,3.75,4.25,3.75,3.375,3.125,4.125,3,4,3.625,3.875,3.75,4.375,3,3
381,"female",3.39393939393939,4,4.44444444444444,4.375,3.5,4.125,4.625,4.125,4.25,2.375,3.375,3.125,4.125,4.25,4.25,4.25,4.625,3,3.375,3.75,3.75,4.25,4.375,4.125,4,3.875,4,4.375,3.375
632,"female",3.3030303030303,4.3,4.22222222222222,4.125,4.5,4.25,4.5,4.875,4.5,2.125,2.375,1.875,3.375,4.5,4.25,2.25,3.75,3.25,3,2.75,3.625,3.75,3.625,3.625,2.5,4.875,2.875,4.25,4.125
678,"female",3.24242424242424,4.9,4.55555555555556,3.875,4,3.5,4.625,4,5,2.375,3.25,2,3.875,5,4,3.75,4.25,3.5,4.375,3.5,3.75,4.5,4.625,4.75,4.375,3.75,4,4.25,3.625
709,"female",3.45454545454545,3.8,3.77777777777778,3.5,2.66666666666667,2.5,3.375,2.25,3.5,2.25,3.75,2,3.25,4,3.25,3.625,3.25,3.125,3.125,2.25,2.25,3.375,3.875,3.625,3.5,2.25,3.125,2.75,3.625
512,"male",3.06060606060606,4.5,3.88888888888889,3.75,3.5,4.25,4.75,4,3.75,2.25,1.875,2.875,3.5,4.25,3.5,3.25,3.625,2.75,3.5,3.5,3.375,4,4,4,4.125,3.875,3.75,4.25,4
233,"female",3.18181818181818,3.9,4.22222222222222,3.375,3.83333333333333,3.75,4.5,3.875,4.375,3.25,2.375,3.125,3.125,4.125,3.125,2.5,3.5,2.375,3.5,3.875,3.75,4.5,4.125,3.875,4.125,3.75,4.125,3.125,2.875
892,"female",3.48484848484848,3.6,3.55555555555556,3.75,3.83333333333333,4.125,3,3.875,3.75,2.75,4,3.25,3.25,2.75,2.125,2.125,2.75,1.875,2.25,2.625,2,3.75,3.25,4.125,3.875,4.375,4.75,4.75,4.5
1195,"male",3.12121212121212,3.8,3.77777777777778,3.625,3,3.625,4.875,4,4,2.25,2.375,2.5,2.75,4,3.875,3.375,3.875,3,3.25,3,4,3.5,3.75,3.25,4,3.125,3.5,3.125,3.375
714,"female",3.42424242424242,3.8,3.44444444444444,4.25,3.33333333333333,2.875,4,3.75,4.5,3.5,4,3.75,4.75,3.25,3.5,2.25,3.625,3.5,3,3.5,3.75,4.875,3.375,3.375,4.75,4.375,4.375,2.625,3.875
1104,"female",3.51515151515152,4.1,4.55555555555556,3.75,5,4.5,4.625,4.5,4.25,2,3.625,2.75,3.875,4.75,3.125,3.5,4.5,2.625,2.75,3.375,2.5,4.375,4.75,5,2.875,4.875,4.75,3.375,4
824,"male",2.87878787878788,3.4,3.55555555555556,3.125,3.66666666666667,3.5,3.875,3.125,3.375,2.625,2.5,3.375,2.375,3.875,3.875,2.875,4,3.125,3.375,3.625,3.25,3.625,3.375,3.5,3.375,4,3.625,3.625,3.625
717,"male",3.12121212121212,3.9,3.77777777777778,3.5,3.33333333333333,4,4,3.25,3.5,2,3.125,2.25,2.375,4.25,3.875,3.375,4,3,3.125,3.625,4,4.25,3.875,4.125,4,2.5,3,2.75,2.75
1336,"female",3.21212121212121,3.8,4.11111111111111,3.625,3.33333333333333,2.875,4.125,3.125,3.75,2.75,2.625,2.875,3.75,4.125,2.625,3.625,3.75,3.375,3.625,3.875,4.25,2.5,3.375,3.5,3.5,3.5,4,2,3.25
1177,"male",3.18181818181818,3.4,4.33333333333333,3.5,3.66666666666667,3.875,4,3.125,3.125,2.75,2.5,2.25,2.625,4.375,4.75,3.625,4.25,2.5,2.125,2.625,3,4.125,4.25,4.125,4.25,3,3,4.125,3.25
1057,"male",3.36363636363636,3.9,3.11111111111111,3,3.33333333333333,4.25,4.75,3.5,3.625,3,3,2.625,3,2.75,2.25,3,3.375,2.875,3.625,3.125,3.625,3.375,3.75,4.125,4.5,1.375,3.25,2.375,3.5
325,"male",3.3030303030303,4,4.33333333333333,3.625,3.83333333333333,3.75,4.75,3,2.75,2.125,2.75,2.875,3.375,4,3.875,2.625,3.375,2.625,3.25,2.625,3.75,3.75,3.875,4.25,4.75,4.5,5,4.25,4
579,"female",3.03030303030303,4.7,4.22222222222222,4.125,4.33333333333333,3.25,3.375,2.5,4.625,3.75,3,3.5,3.875,3.875,3.5,3.625,3.875,3.875,3.375,3.875,3.625,2.875,3,3,3,2.75,3.125,3.25,2.875
720,"male",2.81818181818182,3.9,3.88888888888889,3.5,3.16666666666667,4.75,4.75,4.625,4,2.5,2,2.25,3.5,4.125,3.25,2.25,3.875,3.625,3.375,3.625,4.125,3.25,4.25,4.125,3.75,2.75,3.875,3.125,3.25
1092,"female",3.09090909090909,4,4.11111111111111,3.5,3.83333333333333,3.5,4.375,3,4.5,2.875,3.125,3,3.625,4,3.875,2.875,3.625,2.625,2.5,3.25,2.75,3.75,4.5,3.25,4,3.5,3.25,2.5,2.625
492,"male",3.15151515151515,4,3.77777777777778,3.75,3.33333333333333,2.75,3.875,3,3.25,1.875,2.75,3,3.375,4.25,3.5,3.875,4,2.75,3.375,3.875,3.875,4,3.75,3.75,3.75,4,4.125,3.625,3.25
256,"male",3.12121212121212,3.8,4,3.875,3.66666666666667,3.5,4.125,4.125,3.875,2.25,3.25,3.375,3.875,3.75,3.25,3.75,4.125,3.75,3.375,2.25,3,2.625,3.75,3.5,3.25,3.375,4.125,4.125,4.375
252,"female",3.60606060606061,4,4.22222222222222,4.375,4.33333333333333,2.75,4.125,2.375,3.125,3.125,3.375,4,4.25,3.75,4,4,4.25,3.25,3.25,2.5,3.25,3.25,4.125,4,3.125,4.125,4.125,4.25,3.375
500,"female",3.36363636363636,3.6,3.88888888888889,3.625,4.16666666666667,2.75,3.125,2.5,3,2.5,4.125,3.625,3.375,3.25,2.625,3.875,3.125,3.375,2.375,2.625,1.75,3.375,3.75,3,3.125,4.625,5,4.625,4.125
581,"female",3.18181818181818,3.7,4.11111111111111,3,3.83333333333333,4.125,4,4,4.5,2.125,2.625,2.125,3.125,4.125,3,3,4,2.75,3.375,3.125,3.875,4.25,4,3.375,4,3.75,4,3.25,3.25
